5,-3,0,0,-5,-2,-1,3,
5,0,-6,0,-5,4,1,3,
5,-1,1,0,-4,10,3,3,
5,-1,1,-1,-2,13,0,3,
5,1,0,-1,-2,8,1,3,
5,-2,0,-2,0,2,-3,3,
5,-1,-1,0,5,0,1,3,
5,1,-3,-3,3,-8,-1,3,
5,1,-1,2,3,-10,-1,3,
5,-1,0,1,4,-15,1,3,
5,1,0,1,-2,-12,-1,3,
5,-1,-2,1,-2,-10,0,3,
5,-1,-1,0,-3,-2,4,3,
5,-4,2,-1,-5,3,0,3,
5,-1,0,-1,0,9,4,3,
5,-2,1,1,-5,12,2,3,
5,-2,-1,-2,-3,9,0,3,
5,-3,-2,-2,0,4,0,3,
5,2,3,3,5,-4,0,3,
5,-1,1,0,5,-8,-6,3,
5,-1,-1,2,5,-12,-4,3,
5,0,-1,-2,2,-15,-3,3,
5,-2,-1,-1,0,-13,-2,3,
5,1,0,2,-2,-7,0,3,
5,-1,1,1,-2,-4,1,3,
5,2,0,2,-5,6,0,3,
5,-2,-1,-1,-3,10,2,3,
5,-3,-4,0,-1,9,-3,3,
5,-2,1,1,1,-3,-2,3,
5,-2,1,1,5,-8,0,3,
5,-3,-1,1,4,-10,-2,3,
5,-1,-1,1,2,-15,0,3,
5,-2,-3,-2,-2,-10,-3,3,
5,0,-2,-1,0,-8,1,3,
5,-2,4,-1,-2,2,1,3,
5,-3,-3,2,-6,9,3,3,
5,-3,1,1,-3,7,-1,3,
5,-1,0,-3,0,8,-1,3,
5,-1,-2,0,2,3,2,3,
5,-2,-2,-1,3,-11,0,3,
5,1,-1,1,6,-9,-2,3,
5,-3,1,-1,1,-14,-2,3,
5,0,-1,-1,-1,-17,-1,3,
5,-3,0,0,0,-6,1,3,
5,2,0,-1,-4,0,-1,3,
5,-1,2,-2,-6,6,1,3,
5,1,2,1,-4,8,3,3,
5,-1,1,0,-1,9,0,3,
5,0,-2,2,3,-1,0,3,
5,3,-3,2,4,-7,-3,3,
5,1,-2,-1,5,-12,-1,3,
5,-2,1,0,1,-13,1,3,
5,-1,-1,-3,-1,-6,-4,3,
5,-1,4,-1,-2,-3,0,3,
5,-1,4,0,-8,5,3,3,
5,-3,3,-1,-5,5,2,3,
5,-3,-1,-4,-2,10,3,3,
5,-1,-2,2,0,6,3,3,
5,-2,3,-2,3,-1,-4,3,
5,-2,-2,-3,3,-7,0,3,
5,2,0,-1,3,-15,0,3,
5,-2,-2,-3,0,-19,-2,3,
5,1,0,-1,0,-12,-3,3,
5,-1,-3,0,-4,-4,-2,3,
5,-3,-2,-2,-5,3,0,3,
5,0,1,-1,-1,6,2,3,
5,-4,0,-4,-6,11,0,3,
5,-1,-1,-1,1,5,-1,3,
5,0,0,-1,0,5,1,3,
5,-1,0,-2,3,2,-1,3,
5,2,0,-2,4,-6,-4,3,
5,3,-1,-1,4,-10,0,3,
5,-1,-1,2,4,-12,-2,3,
5,-1,-2,1,1,-12,0,3,
5,0,-2,0,-2,-12,-2,3,
5,0,-1,1,-7,-2,-2,3,
5,1,-1,-2,-3,4,-1,3,
5,-2,-2,-1,-4,9,1,3,
5,-1,0,0,0,10,-2,3,
5,-1,1,-2,1,-3,-2,3,
5,-2,1,-1,3,-11,1,3,
5,-3,2,1,1,-10,-3,3,
5,0,-1,1,2,-18,-1,3,
5,2,0,1,2,-8,-1,3,
5,-1,2,-1,-3,-2,0,3,
5,-2,-4,0,-5,4,-1,3,
5,0,2,1,-5,11,0,3,
5,-2,0,-1,-3,11,1,3,
5,-3,-2,0,-1,5,0,3,
5,0,-2,2,4,-2,0,3,
5,-3,1,-3,4,-5,0,3,
5,-1,0,-1,0,-9,-3,3,
5,-1,0,0,4,-13,-1,3,
5,1,1,-2,2,-13,0,3,
5,1,-1,-2,-2,-9,1,3,
5,-4,1,-3,-5,-2,-1,3,
5,3,1,2,-5,4,-2,3,
5,-1,0,0,-2,9,2,3,
5,-3,-4,-2,-5,15,2,3,
5,-3,4,0,2,5,2,3,
5,1,0,1,3,1,-1,3,
5,0,6,2,3,-9,-2,3,
5,1,1,0,2,-7,1,3,
5,0,2,-1,0,-15,-4,3,
5,-2,4,0,1,-11,-2,3,
5,0,-2,-1,-3,-6,-2,3,
5,2,-1,2,-6,-3,0,3,
5,1,-1,1,-4,4,3,3,
5,1,-3,1,-5,8,0,3,
5,-1,0,-1,-3,12,1,3,
5,-1,0,1,1,2,4,3,
5,-1,3,-2,2,-2,-6,3,
5,2,-1,0,3,-9,-1,3,
5,-1,-1,-1,6,-12,-2,3,
5,-2,0,0,1,-14,-3,3,
5,1,0,2,-1,-13,-3,3,
5,-2,1,-1,-2,-2,0,3,
5,-4,1,-1,-6,6,1,3,
5,1,-1,-2,-5,11,1,3,
5,-3,1,-1,0,5,-2,3,
5,-1,-1,0,2,1,0,3,
5,-1,3,1,3,-5,-2,3,
5,2,-1,2,3,-10,0,3,
5,0,0,0,5,-14,-3,3,
5,1,0,-3,2,-13,-4,3,
5,2,2,3,0,-9,-2,3,
5,3,2,2,-3,-6,-1,3,
5,-3,-2,1,-6,5,2,3,
5,-1,-2,0,-2,11,3,3,
5,2,1,-2,-1,6,2,3,
5,0,-1,-2,0,3,0,3,
5,-2,0,1,2,-1,1,3,
5,0,0,0,4,-2,-3,3,
5,-1,-1,-2,4,-9,-4,3,
5,-1,0,0,2,-13,-1,3,
5,-2,-1,-1,1,-13,-3,3,
5,-2,-2,-1,-1,-12,2,3,
5,0,0,2,-2,-2,-1,3,
5,-1,-1,-1,-5,10,-3,3,
5,0,0,-3,-2,13,0,3,
5,-3,0,-3,2,8,0,3,
5,-3,-1,-3,2,4,-1,3,
5,0,-1,0,4,0,-4,3,
5,0,0,2,2,-11,-1,3,
5,-2,1,-3,2,-15,-5,3,
5,-1,2,2,3,-10,0,3,
5,-1,-1,-1,0,-12,1,3,
5,-2,1,0,-3,-6,0,3,
5,-2,2,-2,-7,1,-1,3,
5,-2,1,0,-4,7,3,3,
5,-1,2,0,-5,12,-1,3,
5,-3,3,0,0,7,-1,3,
5,0,-4,-1,2,6,1,3,
5,0,2,2,0,-2,-3,3,
5,-3,1,-2,3,-8,-3,3,
5,-1,0,-3,3,-14,-3,3,
5,1,0,-1,-3,-18,-4,3,
5,-1,0,-2,-2,-1,2,3,
5,0,0,0,-1,10,1,3,
5,-1,-4,-2,-1,5,-5,3,
5,0,-2,-1,5,-5,-1,3,
5,0,1,-2,4,-8,-2,3,
5,0,-1,1,2,-17,-2,3,
5,-3,0,0,-1,-9,0,3,
5,-1,4,-1,-2,-7,0,3,
5,1,-1,-1,-4,2,1,3,
5,-2,-2,-2,-6,8,-1,3,
5,-2,-3,0,-3,9,0,3,
5,-1,4,2,0,6,1,3,
5,-3,0,2,-1,1,-3,3,
5,-5,1,1,3,-6,-2,3,
5,-2,-1,-2,2,-10,-3,3,
5,-1,-2,-1,0,-18,-2,3,
5,-3,1,-1,-1,-14,1,3,
5,-2,1,0,-4,-8,-4,3,
5,0,0,-1,-4,4,1,3,
5,-3,0,0,-3,6,3,3,
5,-2,2,0,-2,8,0,3,
5,-1,3,0,1,6,1,3,
5,-1,1,-2,0,-3,0,3,
5,-1,-1,0,4,-12,-1,3,
5,-4,0,0,5,-10,1,3,
5,-2,-4,-3,0,-10,-1,3,
5,2,-1,-1,-2,-11,3,3,
5,-2,-4,1,-3,0,-1,3,
5,-4,-1,-1,-5,1,-1,3,
5,2,5,-2,-3,8,0,3,
5,-3,0,-2,-2,6,1,3,
5,-1,-1,1,3,2,0,3,
5,-1,-1,0,2,-5,0,3,
5,2,3,3,2,-8,-5,3,
5,-3,-1,-1,2,-15,-3,3,
5,1,0,-2,1,-14,3,3,
5,-2,1,1,-2,-9,-1,3,
5,0,2,1,-4,2,3,3,
5,0,0,-1,-3,6,1,3,
5,-1,-1,-1,-5,9,2,3,
5,0,-1,-4,0,14,1,3,
5,-1,0,-3,0,3,-1,3,
5,-1,1,2,1,-4,-3,3,
5,-1,2,0,6,-17,-3,3,
5,1,-1,-1,-1,-13,-3,3,
5,2,2,1,0,-9,-4,3,
5,-3,-1,-1,-5,4,-2,3,
5,-3,-1,-1,-3,3,0,3,
5,-1,1,2,-2,12,4,3,
5,0,0,-1,0,11,-2,3,
5,1,0,-1,-3,0,-3,3,
5,-1,-2,0,3,-4,-1,3,
5,1,2,1,4,-11,-4,3,
5,-1,2,3,3,-12,-4,3,
5,0,-1,5,5,-15,-1,3,
5,-1,0,-2,-1,-13,-2,3,
5,1,1,-1,-2,-3,2,3,
5,-1,-4,-4,-1,6,1,3,
5,-2,2,-1,-2,5,2,3,
5,-1,1,1,3,-11,-4,3,
5,0,-1,-1,6,-13,0,3,
5,-3,-1,-1,1,-11,-2,3,
5,2,2,1,1,-11,-3,3,
5,-2,0,1,-2,-7,0,3,
5,-1,-1,1,-1,-4,1,3,
5,-1,-2,-1,-6,8,0,3,
5,-1,-4,2,-3,6,1,3,
5,-1,0,2,-1,2,0,3,
5,-1,0,-1,3,1,-1,3,
5,1,-3,1,2,-7,-2,3,
5,-2,-1,-2,5,-8,-4,3,
5,-1,0,-3,4,-13,-3,3,
5,2,2,1,2,-11,1,3,
5,-1,-1,0,-1,-8,0,3,
5,1,-1,1,-3,-5,0,3,
5,0,-1,4,-5,6,2,3,
5,-1,-1,2,-8,9,0,3,
5,-2,-2,0,-3,11,4,3,
5,-3,-1,0,0,2,1,3,
5,-3,4,1,0,2,-2,3,
5,-1,2,-3,5,-9,0,3,
5,-3,0,-1,0,-14,-3,3,
5,-5,0,0,-1,-11,-1,3,
5,-2,-2,0,-3,-5,-3,3,
5,1,-1,-2,-4,-3,4,3,
5,3,-2,-1,-4,4,4,3,
5,0,-1,-2,-4,8,0,3,
5,-4,-2,0,-4,11,2,3,
5,0,-1,0,0,9,-2,3,
5,-2,1,0,0,-3,-4,3,
5,0,-4,1,4,-10,-2,3,
5,-1,1,1,4,-12,-1,3,
5,-3,-2,-3,1,-16,-1,3,
5,1,-2,2,4,-15,0,3,
5,2,-3,-4,0,-6,1,3,
5,-1,1,0,-3,-2,-2,3,
5,-4,0,0,-4,5,3,3,
5,-3,3,-2,-4,12,-1,3,
5,1,-2,0,-5,12,1,3,
5,-1,3,-1,1,0,-2,3,
5,0,-2,-1,3,-4,-2,3,
5,-3,3,1,3,-6,-2,3,
5,-1,0,-2,5,-14,-5,3,
5,-2,-2,-1,2,-14,0,3,
5,-2,-3,0,0,-12,1,3,
5,-2,1,0,-3,-6,-2,3,
5,0,-2,1,-3,4,0,3,
5,-2,-1,-3,-5,7,-2,3,
5,-1,4,-1,-6,9,0,3,
5,-1,-3,3,-2,11,3,3,
5,0,-1,-1,1,-1,0,3,
5,2,0,1,3,-2,-3,3,
5,2,1,1,0,4,-1,3,
5,2,2,-3,-6,11,2,3,
5,-3,3,0,-4,11,4,3,
5,0,1,0,-2,11,4,3,
5,-4,2,-1,0,9,1,3,
5,3,-1,-1,1,7,1,3,
5,-2,-1,-1,2,-8,-5,3,
5,0,3,-1,4,-13,0,3,
5,-1,-2,0,2,-14,-1,3,
5,-2,-1,1,0,-13,-3,3,
5,1,-1,0,-3,-6,-2,3,
5,2,0,0,-3,0,0,3,
5,0,-3,0,-4,3,-1,3,
5,-2,1,1,-6,7,0,3,
5,0,1,-1,-2,11,-2,3,
5,-2,-2,0,1,3,1,3,
5,-1,-1,1,4,-2,-3,3,
5,2,0,1,3,-8,-1,3,
5,1,0,-1,5,-10,-2,3,
5,-6,0,-1,2,-11,-2,3,
5,-4,-1,0,-1,-9,-1,3,
5,-1,3,1,-4,-4,0,3,
5,0,0,2,-4,3,0,3,
5,0,-3,2,-1,8,4,3,
5,-1,3,1,0,11,0,3,
5,-1,-1,1,0,5,2,3,
5,0,1,-4,3,-7,-1,3,
5,0,1,-3,3,-8,-1,3,
5,-3,-3,1,0,-11,-3,3,
5,-2,-6,1,-1,-11,-2,3,
5,0,-3,-1,-2,-10,-1,3,
5,-1,1,2,-4,-1,2,3,
5,-2,-2,-1,-3,11,3,3,
5,0,1,-1,-4,13,3,3,
5,-3,1,-2,1,5,2,3,
5,0,-2,-2,2,2,-3,3,
5,1,0,-2,3,-12,0,3,
5,1,-2,-1,5,-11,1,3,
5,-1,1,0,0,-11,-4,3,
5,-2,3,-1,-3,-11,1,3,
5,-1,2,0,-3,0,0,3,
5,-2,-3,-4,-3,11,-1,3,
5,-2,1,1,-4,13,2,3,
5,-1,1,0,1,9,0,3,
5,0,-1,-2,5,1,1,3,
5,-1,0,-1,3,-3,-1,3,
5,-1,-2,-1,5,-5,-1,3,
5,0,-2,-4,5,-10,-3,3,
5,2,0,0,2,-13,-4,3,
5,1,-1,-3,1,-11,1,3,
5,0,-1,1,-2,-8,-1,3,
5,-2,-1,-3,-7,3,0,3,
5,-1,0,1,-3,7,3,3,
5,-1,-3,-3,-3,11,3,3,
5,1,0,3,0,8,-2,3,
5,-2,0,-1,2,-4,-1,3,
5,-2,-4,2,1,-10,-1,3,
5,-4,0,-1,1,-14,0,3,
5,-3,1,-2,2,-14,-1,3,
5,0,2,-2,-1,-9,-3,3,
5,-2,-6,1,-3,-2,-1,3,
5,-1,0,0,-5,5,1,3,
5,0,-2,1,1,8,2,3,
5,-1,3,-2,5,1,-3,3,
5,-1,0,-3,5,-9,-1,3,
5,-2,-3,0,2,-10,0,3,
5,-1,-1,-4,1,-15,-2,3,
5,-3,0,-2,0,-9,-2,3,
5,-2,1,1,-3,-3,-1,3,
5,-2,2,-2,-5,0,0,3,
5,-1,0,-1,-4,8,1,3,
5,2,-4,-2,-3,8,5,3,
5,-2,3,-4,-3,9,1,3,
5,-2,3,1,3,-1,-3,3,
5,-3,1,2,4,-7,-5,3,
5,1,1,0,1,-11,-2,3,
5,1,1,-2,0,-14,-4,3,
5,-2,3,0,-2,-11,-1,3,
5,-2,-1,-2,-1,-2,-1,3,
5,-1,1,0,-3,3,3,3,
5,-3,1,-3,-5,9,0,3,
5,-1,3,-2,0,12,0,3,
5,-3,-2,-4,1,4,0,3,
5,0,1,0,1,-6,-3,3,
5,2,0,2,7,-6,-1,3,
5,-2,0,2,4,-15,-3,3,
5,0,-1,1,-2,2,2,3,
5,-1,3,0,-3,8,1,3,
5,-2,6,2,-5,6,0,3,
5,-5,2,0,2,3,-1,3,
5,0,-1,-3,-2,-7,0,3,
5,-2,-3,2,6,-12,-4,3,
5,0,0,2,1,-17,-4,3,
5,1,-1,0,-1,-12,-3,3,
5,1,0,1,-3,-10,-1,3,
5,-2,-1,1,0,0,2,3,
5,-1,1,1,-5,2,-2,3,
5,-3,-2,0,-2,9,4,3,
5,0,0,2,5,-10,-2,3,
5,-1,-1,1,7,-15,-2,3,
5,0,2,1,2,-12,-1,3,
5,-3,1,2,-4,-9,0,3,
5,-2,3,-2,-4,-3,3,3,
5,0,-3,0,-3,6,2,3,
5,3,-2,1,-3,11,1,3,
5,-3,-2,0,-3,11,1,3,
5,0,-3,-2,1,10,3,3,
5,-1,1,0,0,-1,1,3,
5,0,-1,0,3,-6,-1,3,
5,1,-3,-1,6,-13,-2,3,
5,-3,-2,4,-1,-19,-4,3,
5,0,1,0,1,-14,1,3,
5,0,2,-1,-2,-2,1,3,
5,0,1,-2,-3,7,0,3,
5,-1,0,0,-3,14,0,3,
5,0,-1,-1,-4,12,2,3,
5,0,0,0,2,2,-1,3,
5,-5,-3,-1,1,-3,-4,3,
5,0,-1,2,4,-6,-1,3,
5,-2,-1,0,2,-14,-5,3,
5,-2,0,0,4,-14,-3,3,
5,-1,-1,1,2,-14,-3,3,
5,-2,-1,1,0,-10,0,3,
5,2,1,0,-3,-3,0,3,
5,0,-3,0,-5,3,3,3,
5,-1,1,0,-2,5,1,3,
5,-1,-1,1,2,3,1,3,
5,1,-2,-2,3,2,-3,3,
5,-1,3,-2,2,-3,-1,3,
5,-1,1,-2,4,-11,-1,3,
5,2,0,-1,3,-8,-1,3,
5,-3,0,3,1,-12,-2,3,
5,-1,1,0,-2,-6,-2,3,
5,1,-1,0,-4,1,-2,3,
5,0,0,-1,-4,7,2,3,
5,1,-2,-4,-6,12,4,3,
5,0,-3,0,-2,6,-3,3,
5,-2,-2,-1,1,6,0,3,
5,-2,1,-2,2,-4,5,3,
5,1,1,0,3,-4,0,3,
5,-1,1,4,7,-7,-4,3,
5,0,0,-1,1,-15,-2,3,
