periodo,acx,acy,acz,gx,gy,gz,cantAngle,altitude,
10,-4183,-36,2119,-1,-3,-2,-6,18041,
10,-4193,-33,2150,1,-2,-1,-6,18046,
10,-4200,-71,2112,-20,-5,0,-6,18052,
10,-4186,16,2091,0,-27,-2,-6,18057,
10,-4197,-12,2137,31,-32,-5,-6,18062,
10,-4191,-70,2138,-6,-4,-2,-6,18067,
10,-4202,-35,2139,-15,1,-1,-6,18072,
10,-4185,-39,2102,0,1,1,-6,18077,
10,-4205,-43,2126,-11,17,2,-6,18082,
10,-4193,-26,2111,-7,17,-1,-6,18087,
10,-4208,-35,2113,2,8,0,-6,18092,
10,-4199,-36,2120,0,10,-2,-6,18097,
10,-4196,-31,2135,-1,4,-1,-6,18102,
10,-4191,-23,2106,-4,-2,-3,-6,18107,
10,-4192,-30,2106,1,-4,-3,-6,18112,
10,-4196,-30,2120,6,-8,-1,-6,18117,
10,-4189,-45,2129,4,-13,-2,-6,18121,
10,-4190,-37,2123,6,-11,-4,-6,18126,
10,-4196,-50,2129,-2,-13,-5,-6,18131,
10,-4202,-28,2128,0,-9,-2,-6,18135,
10,-4190,-31,2117,-3,-9,-3,-6,18140,
10,-4195,-31,2110,-5,0,0,-6,18144,
10,-4200,-28,2115,-7,16,0,-6,18149,
10,-4180,-41,2111,-2,12,1,-6,18153,
10,-4196,-39,2121,-7,17,3,-6,18158,
10,-4184,-38,2113,-3,15,2,-6,18162,
10,-4199,-41,2098,1,7,-1,-6,18166,
10,-4191,-29,2127,1,10,-1,-6,18171,
10,-4201,-38,2127,-2,-14,-4,-6,18175,
10,-4178,-32,2137,-1,0,-1,-6,18179,
10,-4205,-80,2131,3,10,0,-6,18183,
10,-4182,-58,2110,-27,27,2,-6,18187,
10,-4183,8,2093,-4,12,3,-6,18191,
10,-4184,-43,2138,6,-2,-5,-6,18195,
10,-4202,-43,2111,-8,-10,0,-6,18199,
10,-4194,-44,2128,-6,-13,-1,-6,18203,
10,-4198,-33,2135,2,-13,1,-6,18207,
10,-4197,-39,2128,-1,-4,-2,-6,18211,
10,-4180,-35,2112,-5,-5,1,-6,18215,
10,-4206,-38,2094,-2,-3,-2,-6,18219,
10,-4190,-39,2131,0,0,1,-6,18223,
10,-4191,-36,2125,-6,8,0,-6,18226,
10,-4195,-30,2114,-7,16,2,-6,18230,
10,-4187,-36,2106,-5,14,-2,-6,18234,
10,-4192,-48,2127,-2,17,2,-6,18237,
10,-4202,-32,2129,-4,15,0,-6,18241,
10,-4198,-31,2114,0,13,1,-6,18245,
10,-4200,-34,2131,-3,15,1,-6,18248,
10,-4206,-22,2128,-4,12,-1,-6,18252,
10,-4202,-35,2113,-3,-14,1,-6,18255,
10,-4206,-51,2108,-5,-17,2,-6,18258,
10,-4206,-46,2125,-1,-5,1,-6,18262,
10,-4194,-44,2125,-5,6,-1,-6,18265,
10,-4192,-39,2125,-6,12,0,-6,18268,
10,-4190,-34,2139,-5,13,-2,-6,18272,
10,-4204,-46,2102,-3,11,2,-6,18275,
10,-4203,-30,2133,1,13,-3,-6,18278,
10,-4200,-35,2113,0,12,1,-6,18281,
10,-4195,-31,2102,1,1,0,-6,18284,
10,-4206,-39,2127,1,1,0,-6,18287,
10,-4193,-49,2123,0,-3,-2,-6,18290,
10,-4202,-40,2132,2,-5,-1,-6,18293,
10,-4199,-36,2116,0,-13,-2,-6,18296,
10,-4198,-35,2140,3,-11,2,-6,18299,
10,-4181,-60,2123,14,1,-4,-6,18302,
10,-4192,-83,2114,-28,23,1,-6,18305,
10,-4182,8,2081,-14,12,5,-6,18307,
10,-4187,-22,2130,11,8,-1,-6,18310,
10,-4196,-68,2109,-9,10,0,-6,18313,
10,-4197,-27,2123,-5,5,0,-6,18315,
10,-4188,-43,2110,7,-1,-3,-6,18318,
10,-4191,-37,2108,-4,-3,-3,-6,18321,
10,-4193,-30,2112,2,-10,-5,-6,18323,
10,-4189,-25,2113,0,-13,-2,-6,18326,
10,-4201,-39,2120,3,-13,-6,-6,18328,
10,-4197,-49,2123,2,-17,-2,-6,18330,
10,-4197,-22,2119,5,-16,-5,-6,18333,
10,-4204,-31,2131,-1,-10,-1,-6,18335,
10,-4188,-32,2110,-3,4,0,-6,18338,
10,-4194,-28,2120,-6,5,2,-6,18340,
10,-4194,-43,2124,-4,11,-1,-6,18342,
10,-4204,-31,2117,-2,13,2,-6,18344,
10,-4195,-36,2125,0,-9,-1,-6,18346,
10,-4195,-27,2124,1,-12,0,-6,18348,
10,-4193,-41,2118,-1,-16,-3,-6,18351,
10,-4194,-37,2125,-4,-10,1,-6,18353,
10,-4199,-42,2119,-3,-7,1,-6,18355,
10,-4195,-35,2116,-2,-2,-3,-6,18357,
10,-4194,-51,2105,-1,-1,0,-6,18358,
10,-4194,-35,2128,-9,6,1,-6,18360,
10,-4181,-31,2134,-6,10,3,-6,18362,
10,-4203,-27,2137,-4,15,2,-6,18364,
10,-4192,-39,2131,-4,16,1,-6,18366,
10,-4180,-57,2111,-5,-3,-3,-6,18367,
10,-4194,-34,2104,-13,-11,0,-6,18369,
10,-4188,1,2096,23,-24,-3,-6,18371,
10,-4205,-51,2163,3,-21,-5,-6,18372,
10,-4202,-42,2115,-6,-11,1,-6,18374,
10,-4199,-47,2092,3,-18,-1,-6,18376,
10,-4217,-29,2116,-3,17,1,-6,18377,
10,-4185,-34,2115,-2,17,1,-6,18378,
10,-4198,-36,2125,1,3,0,-6,18380,
10,-4189,-38,2127,-3,11,-2,-6,18381,
10,-4200,-33,2106,5,-15,-5,-6,18383,
10,-4179,-37,2111,-5,-4,0,-6,18384,
10,-4192,-39,2111,-3,-2,-2,-6,18385,
10,-4190,-42,2121,-3,-3,0,-6,18386,
10,-4194,-42,2117,-7,9,0,-6,18388,
10,-4186,-37,2125,-8,15,3,-6,18389,
10,-4200,-26,2118,-7,13,2,-6,18390,
10,-4193,-31,2119,-6,12,1,-6,18391,
10,-4187,-29,2128,-1,7,0,-6,18392,
10,-4193,-32,2104,2,-10,-4,-6,18393,
10,-4191,-33,2121,6,-6,-3,-6,18394,
10,-4187,-43,2142,3,-12,-4,-6,18395,
10,-4189,-23,2127,2,-7,-3,-6,18396,
10,-4204,-46,2109,-5,-14,1,-6,18397,
10,-4195,-23,2120,7,-19,-2,-6,18397,
10,-4193,-71,2121,7,-10,-5,-6,18398,
10,-4200,-31,2126,-4,-4,-4,-6,18399,
10,-4178,-46,2135,-5,-9,0,-6,18400,
10,-4204,-36,2113,-6,2,2,-6,18400,
10,-4194,-44,2100,-3,-1,1,-6,18401,
10,-4189,-39,2101,-2,13,0,-6,18401,
10,-4201,-28,2130,0,13,-5,-6,18402,
10,-4197,-27,2120,2,1,0,-6,18403,
10,-4206,-52,2133,-3,3,-1,-6,18403,
10,-4184,-36,2102,0,-1,-3,-6,18403,
10,-4194,-46,2128,4,-15,-3,-6,18404,
10,-4192,-42,2135,-5,-9,0,-6,18404,
10,-4191,-35,2105,-2,-9,1,-6,18404,
10,-4196,-32,2122,4,8,-1,-6,18405,
10,-4183,-27,2129,0,6,0,-6,18405,
10,-4194,-34,2126,2,-7,-4,-6,18405,
10,-4195,-40,2126,0,-7,-3,-6,18405,
10,-4195,-35,2118,0,-15,-1,-6,18405,
10,-4201,-27,2120,-1,-14,-1,-6,18406,
10,-4191,-34,2118,-3,14,2,-6,18406,
