96,-22,-2,-1,-8,-1,3,0,-2,-1,12,0,3,0,17,0,
18,0,3,0,-1,-1,4,0,1,0,14,0,0,0,17,0,
18,0,5,0,3,0,6,0,-3,-1,0,0,-1,-1,17,0,
18,0,2,0,5,0,2,0,-1,-1,-11,-1,-2,-1,17,0,
18,0,0,0,0,0,1,0,-3,-1,-17,-1,-5,-1,17,0,
18,0,-2,-1,-7,-1,-2,-1,0,0,-12,-1,0,0,17,0,
18,0,-5,-1,-6,-1,3,0,-2,-1,12,0,2,0,17,0,
18,0,-1,-1,-3,-1,5,0,-2,-1,11,0,6,0,17,0,
18,0,3,0,1,0,5,0,0,0,1,0,-2,-1,17,0,
18,0,1,0,3,0,4,0,-3,-1,-11,-1,-3,-1,17,0,
18,0,0,0,0,0,3,0,-3,-1,-17,-1,-4,-1,17,0,
18,0,-2,-1,-2,-1,2,0,1,0,-16,-1,2,0,17,0,
18,0,-2,-1,-6,-1,3,0,-4,-1,5,0,6,0,17,0,
18,0,1,0,-4,-1,6,0,2,0,18,0,1,0,17,0,
18,0,4,0,4,0,7,0,0,0,10,0,3,0,17,0,
18,0,3,0,4,0,4,0,-3,-1,-9,-1,-3,-1,17,0,
18,0,-1,-1,2,0,2,0,-2,-1,-17,-1,-3,-1,17,0,
18,0,-5,-1,-4,-1,-1,-1,-1,-1,-13,-1,-1,-1,17,0,
18,0,-5,-1,-4,-1,0,0,3,0,-4,-1,1,0,17,0,
18,0,0,0,-2,-1,5,0,-1,-1,21,0,3,0,17,0,
18,0,1,0,2,0,3,0,2,0,19,0,3,0,17,0,
18,0,4,0,2,0,4,0,-3,-1,0,0,2,0,17,0,
18,0,3,0,5,0,3,0,0,0,-13,-1,-5,-1,17,0,
18,0,-4,-1,-6,-1,1,0,-2,-1,-13,-1,-4,-1,17,0,
18,0,-4,-1,-6,-1,-2,-1,0,0,-1,-1,4,0,17,0,
18,0,0,0,-6,-1,2,0,-1,-1,19,0,5,0,17,0,
18,0,-1,-1,-3,-1,8,0,0,0,15,0,2,0,17,0,
18,0,2,0,7,0,3,0,4,0,8,0,-2,-1,17,0,
18,0,2,0,4,0,2,0,-7,-1,8,0,-1,-1,17,0,
18,0,-4,-1,0,0,-1,-1,-6,-1,-4,-1,0,0,17,0,
