10,-2051,236,64,7,247,4,0,6403,
10,-2043,252,77,252,12,3,0,6403,
10,-2047,240,65,252,250,254,0,6403,
10,-2042,244,79,9,251,254,0,6403,
10,-2055,240,67,247,9,254,0,6403,
10,-2056,250,77,253,5,1,0,6403,
10,-2050,246,68,6,0,247,0,6403,
10,-2043,248,73,252,20,250,0,6403,
10,-2038,-12,66,254,4,248,0,6403,
10,-2033,1,55,2,242,253,0,6403,
10,-2060,247,74,253,11,5,0,6403,
10,-2063,6,48,253,245,254,0,6403,
10,-2050,241,81,6,245,252,0,6403,
10,-2042,0,39,251,11,7,0,6403,
10,-2042,249,65,251,239,3,0,6403,
10,-2041,232,81,8,244,4,0,6403,
10,-2043,8,52,244,3,1,0,6403,
10,-2032,246,71,6,246,16,0,6403,
10,-2044,0,65,0,14,252,0,6403,
10,-2040,241,70,251,253,3,0,6403,
10,-2055,2,56,5,246,0,0,6403,
10,-2055,248,77,250,15,254,0,6403,
10,-2054,250,67,3,-8,252,0,6403,
10,-2053,250,71,5,250,249,0,6403,
10,-2044,251,65,251,10,0,0,6403,
10,-2031,-15,101,2,248,5,0,6403,
10,-2043,245,56,1,250,0,0,6403,
10,-2042,-18,87,252,12,254,0,6403,
10,-2041,15,75,7,243,0,0,6403,
10,-2040,250,61,253,249,253,0,6403,
10,-2053,237,76,247,5,6,0,6403,
10,-2053,254,72,253,246,254,0,6403,
10,-2050,-14,76,2,249,0,0,6403,
10,-2048,0,62,252,8,3,0,6403,
10,-2043,252,64,1,237,3,0,6403,
10,-2041,252,63,253,11,4,0,6403,
10,-2050,242,76,5,3,0,0,6403,
10,-2043,13,66,1,7,247,0,6403,
10,-2054,250,74,253,15,251,0,6403,
10,-2040,-4,79,2,250,0,0,6403,
10,-2042,237,97,254,250,250,0,6403,
10,-2048,253,79,252,17,251,0,6403,
10,-2041,0,62,1,247,248,0,6403,
10,-2042,250,68,254,11,252,0,6403,
10,-2041,251,83,251,5,2,0,6403,
10,-2044,254,86,251,242,254,0,6403,
10,-2048,245,79,3,3,4,0,6403,
10,-2058,250,70,248,3,6,0,6403,
10,-2054,243,90,3,241,4,0,6403,
10,-2031,240,78,3,1,6,0,6403,
10,-2045,5,64,249,232,17,0,6403,
10,-2057,-3,65,3,231,14,0,6403,
10,-2033,249,57,253,9,2,0,6403,
10,-2050,1,56,2,0,250,0,6403,
10,-2043,241,43,7,12,245,0,6403,
10,-2040,250,53,1,20,251,0,6403,
10,-2046,-7,79,248,18,246,0,6403,
10,-2057,8,60,4,0,241,0,6403,
10,-2050,3,72,-3,22,247,0,6403,
10,-2047,248,79,253,7,246,0,6403,
10,-2046,13,87,5,252,249,0,6403,
10,-2045,5,79,1,253,3,0,6403,
10,-2067,242,79,250,243,12,0,6403,
10,-2053,-16,57,1,235,8,0,6403,
10,-2050,9,74,253,1,13,0,6403,
10,-2050,1,67,0,231,11,0,6403,
10,-2060,248,42,3,-22,8,0,6403,
10,-2051,228,56,2,253,9,0,6403,
10,-2041,250,49,250,5,4,0,6403,
10,-2053,233,60,2,252,248,0,6403,
10,-2055,253,62,6,13,244,0,6403,
10,-2047,-29,89,251,23,-10,0,6403,
10,-2047,5,83,0,253,243,0,6403,
10,-2050,247,85,2,7,246,0,6403,
10,-2059,2,73,2,21,254,0,6403,
10,-2057,252,83,252,3,245,0,6403,
10,-2046,6,82,1,244,253,0,6403,
10,-2033,251,66,2,5,3,0,6403,
10,-2050,248,77,250,4,4,0,6403,
10,-2042,251,80,5,243,252,0,6403,
10,-2039,-12,73,3,8,2,0,6403,
10,-2056,254,68,247,246,1,0,6403,
10,-2061,-12,63,5,235,6,0,6403,
10,-2040,9,80,252,253,10,0,6403,
10,-2037,243,86,252,251,5,0,6403,
10,-2042,252,79,5,238,3,0,6403,
10,-2083,252,54,251,1,8,0,6403,
10,-2022,234,93,3,235,5,0,6403,
10,-2036,-34,64,253,3,11,0,6403,
10,-2061,3,38,246,247,251,0,6403,
10,-2043,246,63,10,20,244,0,6403,
10,-2047,240,74,1,4,248,0,6403,
10,-2053,243,74,249,0,249,0,6403,
10,-2034,246,64,4,19,252,0,6403,
10,-2043,197,65,17,1,250,0,6403,
10,-2309,61,84,173,30,237,0,6403,
10,-2107,137,148,981,243,249,0,6403,
10,-1972,166,32,1629,78,232,0,6403,
10,-2170,2,130,1220,22,238,0,6403,
10,-2048,234,190,768,8,250,0,6403,
10,-1940,217,168,345,33,240,0,6403,
10,-2095,120,117,115,201,19,0,6403,
10,-2057,49,25,221,152,15,0,6403,
10,-2027,240,26,75,166,115,0,6403,
10,-1996,15,160,322,254,-67,0,6403,
10,-2047,158,108,587,24,238,0,6403,
10,-2033,35,137,1013,98,34,0,6403,
10,-2063,91,57,2080,45,183,0,6403,
10,-2070,383,202,3280,153,130,0,6403,
10,-2128,326,196,3907,237,231,0,6403,
10,-2001,375,43,4018,155,251,0,6403,
10,-2012,152,210,3466,275,109,0,6403,
10,-1936,146,185,2377,136,36,0,6403,
10,-2094,-102,98,1601,221,10,0,6403,
10,-2061,17,215,1303,186,45,0,6403,
10,-2005,203,153,1226,49,205,0,6403,
10,-2038,28,80,1115,14,241,0,6403,
10,-2041,-381,398,1167,33,214,0,6403,
10,-2243,36,289,1274,81,191,0,6403,
10,-2024,134,621,1332,69,12,0,6403,
10,-2055,35,55,1257,151,20,0,6403,
10,-2037,6,239,1792,199,8,0,6403,
10,-1890,179,122,2339,238,212,0,6403,
10,-1841,248,85,2265,29,203,0,6403,
10,-2033,-114,131,1326,2,239,0,6403,
10,-2082,-288,253,67,86,16,0,6403,
10,-2042,25,138,-1574,17,6,0,6403,
10,-2176,212,17,-3544,179,112,0,6403,
10,-2111,195,-387,-5390,195,87,0,6403,
10,-1996,-23,171,-6223,225,154,0,6403,
10,-2057,243,245,-5624,180,181,0,6403,
10,-2137,3,164,-4288,164,158,0,6403,
10,-2003,115,137,-2925,208,93,0,6403,
10,-1991,229,45,-1432,235,36,0,6403,
10,-2042,209,156,357,-284,166,0,6403,
10,-2254,70,278,2257,93,101,0,6403,
10,-2169,248,166,4101,167,32,0,6403,
10,-2103,-178,149,6186,213,240,0,6403,
10,-1687,63,81,7432,189,13,1,6403,
10,-2128,-231,17,7404,239,22,2,6403,
10,-2188,116,476,6736,47,18,1,6403,
10,-1632,109,192,5473,277,-320,1,6403,
10,-1743,32,109,3661,207,189,1,6403,
10,-2110,-128,217,855,54,70,0,6403,
10,-2063,187,73,-1400,55,45,0,6403,
10,-1985,252,41,-3384,-17,96,0,6403,
10,-2144,203,66,-5301,237,213,0,6403,
10,-2115,184,-267,-6837,2,243,254,6403,
10,-2123,-58,-319,-7439,128,328,253,6403,
10,-2244,57,165,-7099,80,228,253,6403,
10,-1935,209,300,-5439,226,14,253,6403,
10,-2048,197,334,-3033,23,125,254,6403,
10,-1989,49,240,-470,49,23,254,6403,
10,-2007,137,232,1741,236,198,0,6403,
10,-2063,222,318,4136,68,113,0,6403,
10,-2294,112,413,5859,40,139,0,6403,
10,-2064,-284,53,6946,147,151,1,6403,
10,-2106,-5,204,7368,10,-365,1,6403,
10,-1961,13,12,7153,9,-299,2,6403,
10,-2108,68,180,6253,147,-313,2,6403,
10,-2046,120,192,4478,115,130,1,6403,
10,-2064,247,127,2404,39,167,1,6403,
10,-2002,-370,144,8,115,115,0,6403,
10,-1965,-474,76,-2924,249,85,0,6403,
10,-1726,545,330,-5681,251,46,0,6403,
10,-2114,154,3,-7417,33,266,254,6403,
10,-2158,254,104,-7733,209,341,254,6403,
10,-2068,11,-455,-7636,156,336,253,6403,
