1759,-3799,-161,2109,-7,-3,0,0,10000,
1759,-3810,-152,2084,1,-5,0,0,10000,
1755,-3823,-164,2106,4,4,-1,1,10000,
1759,-3813,-154,2105,-4,2,1,2,10000,
1759,-3809,-174,2104,1,-7,-3,1,10000,
1760,-3813,-166,2087,-4,14,3,1,10000,
1759,-3805,-156,2091,4,-16,2,1,10000,
1759,-3814,-156,2082,-1,4,1,2,10000,
1759,-3803,-160,2076,-3,3,0,1,10000,
1759,-3811,-167,2090,-1,-12,-2,0,10000,
1757,-3813,-159,2095,-1,14,3,2,10000,
1759,-3815,-154,2080,-1,-10,0,2,10000,
1760,-3817,-154,2091,5,-6,-3,0,10000,
1760,-3825,-158,2093,-5,5,2,1,10000,
1760,-3813,-163,2078,2,-14,-3,2,10000,
1757,-3812,-166,2110,-1,11,5,1,10000,
1760,-3812,-159,2101,-3,-7,-2,1,10000,
1760,-3817,-161,2086,3,3,-2,1,10000,
1757,-3808,-160,2115,-4,4,1,1,10000,
1758,-3805,-168,2094,2,-9,-3,1,10000,
1760,-3803,-167,2092,-4,12,0,1,10000,
1760,-3817,-166,2083,-1,-14,-1,1,10000,
1760,-3813,-162,2098,-2,8,1,1,10000,
1757,-3820,-154,2085,-4,2,3,1,10000,
1760,-3814,-150,2099,1,-14,-2,1,10000,
1757,-3809,-164,2094,1,5,0,1,10000,
1760,-3815,-156,2084,-6,5,2,1,10000,
1760,-3808,-156,2090,0,-11,-3,1,10000,
1757,-3799,-166,2095,-3,13,-2,1,10000,
1759,-3807,-162,2093,-1,-3,1,2,10000,
1759,-3808,-150,2099,2,-1,0,1,10000,
1757,-3819,-150,2107,-3,5,0,1,10000,
1760,-3812,-158,2081,4,-11,-4,2,10000,
1759,-3803,-157,2084,1,9,0,1,10000,
1759,-3808,-158,2089,-1,-10,-2,1,10000,
1757,-3791,-167,2098,2,0,1,1,10000,
1759,-3808,-168,2081,-5,3,-1,2,10000,
1759,-3811,-152,2096,1,-9,-5,2,10000,
1759,-3804,-154,2100,-6,11,1,1,10000,
1760,-3808,-157,2104,2,-6,-2,1,10000,
1760,-3813,-167,2112,2,-2,0,2,10000,
1760,-3818,-169,2075,-5,9,1,1,10000,
1755,-3799,-156,2092,3,-13,-1,1,10000,
1759,-3816,-158,2104,6,5,-3,1,10000,
1760,-3813,-153,2098,-7,3,4,1,10000,
1760,-3816,-165,2105,1,-6,-2,1,10000,
1760,-3808,-168,2096,-4,12,3,2,10000,
1757,-3802,-163,2090,2,0,3,2,10000,
1757,-3805,-157,2102,0,-6,1,1,10000,
1760,-3806,-159,2079,2,2,1,1,10000,
1760,-3811,-171,2103,-4,9,2,1,10000,
1758,-3809,-145,2090,2,-12,-4,1,10000,
1757,-3811,-152,2092,0,9,3,1,10000,
1759,-3810,-160,2113,2,-7,-2,1,10000,
1759,-3811,-160,2098,2,3,0,2,10000,
1757,-3798,-160,2082,-6,15,-1,3,10000,
1754,-3809,-161,2097,-3,-13,-1,2,10000,
1757,-3800,-160,2103,2,7,4,1,10000,
1759,-3806,-148,2086,-2,0,0,0,10000,
1759,-3817,-153,2088,3,-12,-4,1,10000,
1759,-3796,-170,2092,-4,9,0,1,10000,
