1683,-4125,334,2095,247,5,2,0,10000,
19256,-4133,340,2083,249,-2,2,0,10000,
18991,-4131,338,2079,250,246,1,0,10000,
18908,-4126,348,2090,250,249,252,0,10000,
18912,-4132,347,2077,-1,246,1,0,10000,
18870,-4128,338,2081,254,242,253,0,10000,
18968,-4129,335,2086,0,240,0,0,10000,
18936,-4118,341,2087,-4,240,-5,0,10000,
18876,-4126,333,2082,-4,243,3,0,10000,
18817,-4133,346,2091,1,252,254,0,10000,
18916,-4126,339,2098,0,-4,254,0,10000,
18939,-4132,342,2064,-3,7,0,0,10000,
18954,-4128,337,2083,254,11,-6,0,10000,
18890,-4134,330,2087,2,11,-2,0,10000,
18968,-4123,340,2087,4,13,2,0,10000,
18973,-4133,339,2091,1,9,1,0,10000,
18893,-4128,337,2093,-4,16,3,0,10000,
18959,-4125,329,2103,254,11,0,0,10000,
18950,-4135,345,2079,0,16,0,0,10000,
18977,-4125,334,2085,0,13,2,0,10000,
18967,-4116,349,2083,-2,11,-2,1,10000,
18886,-4117,338,2065,253,4,-1,2,10000,
18896,-4124,331,2082,1,-3,-2,2,10000,
18924,-4133,337,2086,4,-12,254,1,10000,
18904,-4134,338,2074,4,-11,0,1,10000,
18927,-4138,329,2086,8,-11,-6,0,10000,
18926,-4121,335,2079,3,240,0,0,10000,
18974,-4129,337,2082,4,243,1,0,10000,
18942,-4136,351,2086,6,-6,2,0,10000,
18934,-4121,341,2079,8,-8,-4,0,10000,
18983,-4134,349,2083,6,0,-4,0,10000,
18922,-4131,347,2086,2,5,-2,0,10000,
18981,-4128,339,2089,0,15,3,0,10000,
18990,-4129,341,2075,-2,11,2,0,10000,
18942,-4128,342,2086,4,249,254,0,10000,
18935,-4137,337,2073,2,6,-2,0,10000,
18934,-4126,336,2084,254,5,-2,0,10000,
18938,-4130,350,2089,252,10,0,0,10000,
18985,-4138,329,2081,0,-11,253,0,10000,
18918,-4123,347,2085,3,251,1,0,10000,
18911,-4126,333,2081,0,11,253,0,10000,
18895,-4134,337,2095,-5,0,0,0,10000,
18927,-4132,329,2075,0,3,254,0,10000,
18934,-4138,332,2081,1,8,1,0,10000,
18955,-4119,337,2089,254,6,2,0,10000,
18939,-4132,337,2095,254,11,1,0,10000,
18941,-4127,331,2087,0,11,1,0,10000,
18912,-4129,335,2087,253,16,4,0,10000,
18892,-4134,342,2091,252,11,1,0,10000,
18900,-4120,329,2080,251,11,2,254,10000,
18900,-4118,351,2077,-6,7,254,254,10000,
18923,-4133,323,2065,-4,2,1,-1,10000,
18912,-4123,347,2102,254,254,253,0,10000,
18688,-4129,330,2073,-3,248,1,0,10000,
18915,-4134,342,2078,2,245,1,0,10000,
18928,-4127,344,2098,6,244,253,0,10000,
18995,-4121,343,2087,5,-15,0,0,10000,
18920,-4127,348,2084,0,-15,0,0,10000,
18947,-4138,344,2078,3,-7,0,0,10000,
18935,-4124,330,2086,6,-4,0,0,10000,
18959,-4138,332,2097,6,253,1,0,10000,
18948,-4135,333,2088,2,6,0,0,10000,
18954,-4129,333,2079,3,5,1,0,10000,
