1683,-4125,334,2095,-9,5,2,0,10000,
19256,-4133,340,2083,-7,-2,2,0,10000,
18991,-4131,338,2079,-6,-10,-1,0,10000,
18908,-4126,348,2090,-6,-7,-4,0,10000,
18943,-4132,347,2077,-1,-10,1,0,10000,
18870,-4128,338,2081,-2,-14,-3,0,10000,
18968,-4129,335,2086,0,-16,0,0,10000,
18936,-4118,341,2087,-1,-16,-5,0,10000,
18876,-4126,333,2082,-1,-13,-1,0,10000,
18817,-4133,346,2091,1,-4,-2,0,10000,
18916,-4126,339,2098,0,-4,-2,0,10000,
18939,-4132,342,2064,-3,7,0,0,10000,
18954,-4128,337,2083,-2,11,-1,0,10000,
18890,-4134,330,2087,2,11,-2,0,10000,
18968,-4123,340,2087,4,13,2,0,10000,
18973,-4133,339,2091,1,9,-1,0,10000,
18893,-4128,337,2093,-4,16,3,0,10000,
18959,-4125,329,2103,-2,11,0,0,10000,
18950,-4135,345,2079,0,16,0,0,10000,
18977,-4125,334,2085,0,13,2,0,10000,
18967,-4116,349,2083,-2,11,-1,1,10000,
18886,-4117,338,2065,-3,4,-1,2,10000,
18896,-4124,331,2082,1,-3,-2,2,10000,
18924,-4133,337,2086,4,-12,-2,1,10000,
18904,-4134,338,2074,4,-11,0,1,10000,
18927,-4138,329,2086,8,-11,-6,0,10000,
18926,-4121,335,2079,3,-16,0,0,10000,
18974,-4129,337,2082,4,-13,1,0,10000,
18942,-4136,351,2086,6,-6,-1,0,10000,
18934,-4121,341,2079,8,-8,-4,0,10000,
18983,-4134,349,2083,6,0,-1,0,10000,
18922,-4131,347,2086,2,5,-2,0,10000,
18981,-4128,339,2089,0,15,3,0,10000,
18990,-4129,341,2075,-2,11,2,0,10000,
18942,-4128,342,2086,4,-7,-2,0,10000,
18935,-4137,337,2073,2,6,-1,0,10000,
18934,-4126,336,2084,-2,5,-1,0,10000,
18938,-4130,350,2089,-4,10,0,0,10000,
18985,-4138,329,2081,0,-11,-3,0,10000,
18918,-4123,347,2085,3,-5,1,0,10000,
18911,-4126,333,2081,0,-1,-3,0,10000,
18895,-4134,337,2095,-1,0,0,0,10000,
18927,-4132,329,2075,0,3,-2,0,10000,
18934,-4138,332,2081,1,8,1,0,10000,
18955,-4119,337,2089,-2,6,2,-1,10000,
18939,-4132,337,2095,-2,11,1,-1,10000,
18941,-4127,331,2087,-1,11,1,-1,10000,
18912,-4129,335,2087,-3,16,4,-1,10000,
18892,-4134,342,2091,-4,11,1,-1,10000,
18900,-4120,329,2080,-5,11,2,-2,10000,
18900,-4118,351,2077,-6,7,-2,-2,10000,
18923,-4133,323,2065,-4,2,1,-1,10000,
18912,-4123,347,2102,-2,-2,-3,0,10000,
18943,-4129,330,2073,-3,-8,1,0,10000,
18915,-4134,342,2078,2,-11,1,0,10000,
18928,-4127,344,2098,6,-12,-3,0,10000,
18995,-4121,343,2087,5,-15,-1,0,10000,
18920,-4127,348,2084,0,-15,0,0,10000,
18947,-4138,344,2078,3,-7,0,0,10000,
18935,-4124,330,2086,6,-4,0,0,10000,
18959,-4138,332,2097,6,-3,1,0,10000,
18948,-4135,333,2088,2,6,0,0,10000,
18954,-4129,333,2079,3,5,1,0,10000,
18962,-4120,341,2071,-5,9,3,0,10000,
19011,-4129,343,2088,-9,15,-1,0,10000,
18938,-4130,345,2087,-5,12,1,0,10000,
18978,-4124,327,2088,-3,10,-1,0,10000,
18902,-4120,328,2072,-7,4,0,0,10000,
18914,-4127,338,2084,-6,-1,-2,1,10000,
18908,-4119,334,2087,-1,-4,-2,1,10000,
18839,-4126,340,2101,-3,-10,-2,1,10000,
18886,-4139,341,2099,0,-14,-3,1,10000,
18930,-4130,341,2085,4,-16,-1,1,10000,
18959,-4127,333,2083,6,-16,-1,0,10000,
18944,-4120,340,2081,2,-15,-3,0,10000,
18968,-4130,337,2084,2,-10,0,0,10000,
18994,-4136,335,2080,0,-10,-3,-1,10000,
18954,-4123,347,2083,5,-9,-1,0,10000,
18930,-4123,342,2083,5,-5,-6,0,10000,
18961,-4118,339,2081,5,1,0,-1,10000,
18927,-4123,343,2083,4,4,1,-1,10000,
18916,-4121,337,2096,-1,10,-1,-1,10000,
18908,-4133,334,2060,-3,15,2,0,10000,
18951,-4122,341,2078,-2,11,2,0,10000,
19009,-4123,337,2082,-2,10,1,1,10000,
18991,-4130,338,2072,-3,10,1,2,10000,
19009,-4122,326,2091,-7,9,1,1,10000,
18965,-4124,334,2089,-5,12,2,1,10000,
18947,-4130,337,2079,-1,16,2,1,10000,
18916,-4117,330,2068,-1,15,1,1,10000,
18900,-4131,334,2089,-2,13,3,1,10000,
18921,-4127,354,2077,-3,11,1,0,10000,
18951,-4133,329,2066,-5,11,3,0,10000,
18937,-4130,338,2089,-7,10,0,-1,10000,
18910,-4146,347,2083,-10,15,1,-1,10000,
18908,-4124,324,2090,-6,10,3,0,10000,
18995,-4134,330,2076,-5,5,1,0,10000,
18989,-4130,333,2091,-3,-2,-1,0,10000,
18877,-4140,350,2080,-3,-7,1,-1,10000,
18915,-4136,330,2076,-1,-8,-3,-1,10000,
18885,-4130,334,2081,6,-11,0,-1,10000,
18938,-4134,336,2101,4,-13,-4,0,10000,
18913,-4125,327,2081,7,-12,0,0,10000,
18945,-4118,330,2068,3,-8,-3,0,10000,
18875,-4131,337,2068,3,-4,-4,0,10000,
18918,-4136,334,2091,-1,-3,-4,1,10000,
18943,-4126,333,2091,2,-3,-2,1,10000,
18885,-4120,341,2066,-2,7,-1,1,10000,
18976,-4131,334,2091,-5,10,3,1,10000,
18961,-4123,337,2092,-5,15,6,0,10000,
18941,-4125,328,2089,-4,9,2,0,10000,
18962,-4155,332,2070,-8,8,0,0,10000,
18993,-4112,346,2091,-9,7,1,1,10000,
18940,-4134,325,2089,-7,10,-2,2,10000,
18994,-4140,342,2073,-3,13,6,2,10000,
18951,-4132,322,2071,1,0,-1,2,10000,
18934,-4135,342,2087,-1,-5,0,2,10000,
18906,-4134,336,2073,-4,-6,-2,1,10000,
18960,-4128,341,2089,-4,-9,3,1,10000,
18908,-4114,323,2084,1,-12,-2,0,10000,
18942,-4132,346,2093,0,-13,-2,0,10000,
18901,-4131,346,2083,2,-13,-2,-1,10000,
18927,-4136,343,2057,3,-16,-2,-1,10000,
18895,-4126,330,2084,3,-12,-1,-1,10000,
18857,-4137,341,2098,3,-9,-2,0,10000,
